No_of_Rotation_(excluding_bonus),Coins_Inserted_Cumulative,Coins_Acquired_Cumulative,No_of_Regular_Bonus,No_of_Big_Bonus,Profit_Loss,No_of_grape_till_now,No_of_rhino_till_now,No_of_cherry_corner_till_now,No_of_clown_till_now,No_of_cherry_middle_till_now,RB_probaility,BB_probaility,grape_probaility,rhino_probaility,clown_probaility,cherry_probaility,setting
3801.0,12259,13323,17,16,1064,619,520,74,0,6,0.0044725072349381745,0.004209418574059458,0.1628518810839253,0.13680610365693238,0.0,0.02104709287029729,3
3802.0,12262,13323,17,16,1061,619,520,74,0,6,0.004471330878485008,0.004208311415044713,0.16280904786954234,0.1367701209889532,0.0,0.021041557075223566,3
3803.0,12265,13323,17,16,1058,620,520,74,0,6,0.004470155140678412,0.004207204838285564,0.1630291874835656,0.13673415724428084,0.0,0.02103602419142782,3
3804.0,12268,13331,17,16,1063,620,520,74,0,6,0.004468980021030494,0.004206098843322818,0.16298633017875921,0.1366982124079916,0.0,0.02103049421661409,3
3805.0,12271,13331,17,16,1060,620,520,74,0,6,0.004467805519053876,0.004204993429697766,0.16294349540078842,0.1366622864651774,0.0,0.02102496714848883,3
3806.0,12274,13331,17,16,1057,620,520,74,0,6,0.004466631634261692,0.004203888596952181,0.162900683131897,0.13662637940094588,0.0,0.021019442984760904,3
3807.0,12277,13331,17,16,1054,620,520,74,0,6,0.004465458366167586,0.0042027843446283165,0.16285789335434725,0.13659049120042027,0.0,0.021013921723141583,3
3808.0,12280,13331,17,16,1051,620,520,74,0,6,0.004464285714285714,0.004201680672268907,0.16281512605042017,0.13655462184873948,0.0,0.02100840336134454,3
3809.0,12283,13331,17,16,1048,620,520,74,0,6,0.004463113678130743,0.00420057757941717,0.16277238120241533,0.13651877133105803,0.0,0.021002887897085848,3
3810.0,12286,13331,17,16,1045,620,520,74,0,6,0.004461942257217848,0.004199475065616798,0.16272965879265092,0.13648293963254593,0.0,0.02099737532808399,3
3811.0,12289,13331,17,16,1042,621,520,74,0,6,0.004460771451062713,0.004198373130411965,0.1629493571241144,0.13644712673838888,0.0,0.020991865652059828,3
3812.0,12292,13339,17,16,1047,621,520,74,0,6,0.004459601259181532,0.004197271773347324,0.16290661070304302,0.13641133263378805,0.0,0.02098635886673662,3
3813.0,12295,13339,17,16,1044,621,520,74,0,6,0.0044584316810910045,0.004196170993968004,0.16286388670338317,0.13637555730396014,0.0,0.02098085496984002,3
3814.0,12298,13339,17,16,1041,621,520,74,0,6,0.004457262716308337,0.004195070791819612,0.16282118510749868,0.1363398007341374,0.0,0.02097535395909806,3
3815.0,12301,13339,17,16,1038,621,521,74,0,6,0.004456094364351245,0.0041939711664482305,0.16277850589777196,0.1365661861074705,0.0,0.020969855832241154,3
3816.0,12304,13342,17,16,1038,622,521,74,0,6,0.004454926624737945,0.0041928721174004195,0.1629979035639413,0.13653039832285116,0.0,0.020964360587002098,3
3817.0,12307,13350,17,16,1043,622,521,74,0,6,0.004453759496987163,0.004191773644223212,0.16295520041917735,0.13649462929001835,0.0,0.020958868221116058,3
3818.0,12310,13350,17,16,1040,622,521,74,0,6,0.004452592980618125,0.0041906757464641176,0.16291251964379255,0.1364588789942378,0.0,0.020953378732320588,3
3819.0,12313,13350,17,16,1037,622,521,74,0,6,0.004451427075150563,0.004189578423671118,0.1628698612202147,0.13642314742079079,0.0,0.020947892118355592,3
3820.0,12316,13350,17,16,1034,622,521,74,0,6,0.004450261780104712,0.004188481675392671,0.16282722513089004,0.13638743455497382,0.0,0.020942408376963352,3
3821.0,12319,13350,17,16,1031,622,522,74,0,6,0.004449097095001309,0.004187385501177702,0.16278461135828318,0.13661345197592253,0.0,0.02093692750588851,3
3822.0,12322,13353,17,16,1031,623,522,74,0,6,0.004447933019361591,0.004186289900575615,0.163003663003663,0.13657770800627944,0.0,0.020931449502878074,3
3823.0,12325,13361,17,16,1036,623,522,74,0,6,0.004446769552707298,0.00418519487313628,0.16296102537274393,0.13654198273607115,0.0,0.020925974365681402,3
3824.0,12328,13361,17,16,1033,623,522,74,0,6,0.00444560669456067,0.0041841004184100415,0.16291841004184102,0.1365062761506276,0.0,0.02092050209205021,3
3825.0,12331,13361,17,16,1030,623,522,74,0,6,0.0044444444444444444,0.004183006535947713,0.16287581699346404,0.13647058823529412,0.0,0.02091503267973856,3
3826.0,12334,13361,17,16,1027,623,522,74,0,6,0.004443282801881861,0.004181913225300575,0.16283324621014114,0.13643491897543125,0.0,0.020909566126502875,3
3827.0,12337,13361,17,16,1024,623,522,74,0,6,0.004442121766396656,0.004180820486020381,0.16279069767441862,0.13639926835641494,0.0,0.020904102430101906,3
3828.0,12340,13361,17,16,1021,623,522,74,0,6,0.004440961337513062,0.0041797283176593526,0.16274817136886102,0.13636363636363635,0.0,0.02089864158829676,3
3829.0,12343,13361,17,16,1018,623,522,74,0,6,0.004439801514755811,0.004178636719770175,0.16270566727605118,0.13632802298250196,0.0,0.020893183598850874,3
3830.0,12346,13361,17,16,1015,623,523,74,0,6,0.004438642297650131,0.004177545691906005,0.1626631853785901,0.13655352480417754,0.0,0.020887728459530026,3
3831.0,12349,13364,17,16,1015,623,523,74,0,6,0.004437483685721744,0.004176455233620465,0.16262072565909685,0.13651788044896893,0.0,0.020882276168102322,3
3832.0,12352,13364,17,16,1012,623,523,74,0,6,0.004436325678496869,0.0041753653444676405,0.16257828810020877,0.136482254697286,0.0,0.020876826722338204,3
3833.0,12355,13364,17,16,1009,623,523,74,0,6,0.004435168275502218,0.004174276024002087,0.16253587268458128,0.13644664753456823,0.0,0.020871380120010434,3
3834.0,12358,13364,17,16,1006,623,523,74,0,6,0.004434011476264998,0.004173187271778821,0.16249347939488784,0.1364110589462702,0.0,0.020865936358894107,3
3835.0,12361,13364,17,16,1003,623,523,74,0,6,0.004432855280312908,0.0041720990873533245,0.16245110821382008,0.1363754889178618,0.0,0.020860495436766623,3
3836.0,12364,13364,17,16,1000,623,524,74,0,6,0.0044316996871741395,0.004171011470281543,0.1624087591240876,0.13660062565172054,0.0,0.020855057351407715,3
3837.0,12367,13367,17,16,1000,623,524,74,0,6,0.004430544696377378,0.004169924420119885,0.16236643210841803,0.13656502475892623,0.0,0.020849622100599426,3
3838.0,12370,13367,17,16,997,623,525,74,0,6,0.004429390307451798,0.004168837936425221,0.16232412714955707,0.13678999478895257,0.0,0.020844189682126108,3
3839.0,12373,13370,17,16,997,623,525,74,0,6,0.004428236519927064,0.004167752018754884,0.1622818442302683,0.13675436311539463,0.0,0.02083876009377442,3
3840.0,12376,13370,17,16,994,623,525,74,0,6,0.004427083333333333,0.004166666666666667,0.16223958333333333,0.13671875,0.0,0.020833333333333332,3
3841.0,12379,13370,17,16,991,623,525,74,0,6,0.0044259307472012495,0.004165581879718824,0.16219734444155168,0.1366831554282739,0.0,0.020827909398594115,3
3842.0,12382,13370,17,16,988,623,525,74,0,6,0.004424778761061947,0.004164497657470068,0.16215512753774075,0.1366475793857366,0.0,0.020822488287350338,3
3843.0,12385,13370,17,16,985,623,525,74,0,6,0.004423627374447047,0.004163413999479573,0.1621129326047359,0.1366120218579235,0.0,0.020817069997397866,3
3844.0,12388,13370,17,16,982,623,525,74,0,6,0.004422476586888657,0.004162330905306972,0.16207075962539022,0.136576482830385,0.0,0.02081165452653486,3
3845.0,12391,13370,17,16,979,623,525,74,0,6,0.004421326397919376,0.004161248374512354,0.16202860858257478,0.13654096228868662,0.0,0.02080624187256177,3
3846.0,12394,13370,17,16,976,623,525,74,0,6,0.004420176807072283,0.004160166406656267,0.16198647945917838,0.13650546021840873,0.0,0.02080083203328133,3
3847.0,12397,13370,17,16,973,623,525,74,0,6,0.004419027813880946,0.004159085001299714,0.16194437223810762,0.13646997660514687,0.0,0.020795425006498572,3
3848.0,12400,13370,17,16,970,623,525,74,0,6,0.004417879417879418,0.004158004158004158,0.1619022869022869,0.13643451143451144,0.0,0.02079002079002079,3
3849.0,12403,13370,17,16,967,623,526,74,0,6,0.004416731618602235,0.004156923876331515,0.16186022343465836,0.13665887243439853,0.0,0.020784619381657574,3
3850.0,12406,13373,17,16,967,623,526,74,0,6,0.004415584415584416,0.004155844155844156,0.1618181818181818,0.13662337662337662,0.0,0.02077922077922078,3
3851.0,12409,13373,17,16,964,623,526,74,0,6,0.004414437808361465,0.004154764996104908,0.16177616203583484,0.13658789924694884,0.0,0.02077382498052454,3
3852.0,12412,13373,17,16,961,623,526,74,0,6,0.004413291796469367,0.004153686396677051,0.16173416407061267,0.13655244029075805,0.0,0.020768431983385256,3
3853.0,12415,13373,17,16,958,623,526,74,0,6,0.004412146379444588,0.004152608357124318,0.16169218790552817,0.13651699974046197,0.0,0.020763041785621595,3
3854.0,12418,13373,17,16,955,623,527,74,0,6,0.0044110015568240785,0.0041515308770108976,0.16165023352361182,0.13674104826154646,0.0,0.02075765438505449,3
3855.0,12421,13376,17,16,955,623,527,74,0,6,0.004409857328145266,0.004150453955901427,0.1616083009079118,0.13670557717250323,0.0,0.020752269779507133,3
3856.0,12424,13376,17,16,952,624,527,74,0,6,0.004408713692946058,0.004149377593360996,0.16182572614107885,0.1366701244813278,0.0,0.02074688796680498,3
3857.0,12427,13384,17,16,957,624,528,74,0,6,0.0044075706507648435,0.004148301788955146,0.1617837697692507,0.13689395903551985,0.0,0.020741508944775732,3
3858.0,12430,13387,17,16,957,624,528,74,0,6,0.0044064282011404875,0.00414722654224987,0.16174183514774496,0.1368584758942457,0.0,0.020736132711249352,3
3859.0,12433,13387,17,16,954,624,528,74,0,6,0.004405286343612335,0.004146151852811609,0.16169992225965277,0.1368230111427831,0.0,0.020730759264058048,3
3860.0,12436,13387,17,16,951,624,529,74,0,6,0.004404145077720207,0.004145077720207254,0.1616580310880829,0.13704663212435234,0.0,0.02072538860103627,3
3861.0,12439,13390,17,16,951,624,529,74,0,6,0.004403004403004403,0.004144004144004144,0.16161616161616163,0.137011137011137,0.0,0.02072002072002072,3
3862.0,12442,13390,17,16,948,624,529,74,0,6,0.004401864319005696,0.004142931123770067,0.16157431382703263,0.13697566027964786,0.0,0.020714655618850338,3
3863.0,12445,13390,17,16,945,624,529,74,0,6,0.004400724825265338,0.0041418586590732595,0.1615324877038571,0.13694020191560963,0.0,0.020709293295366294,3
3864.0,12448,13390,17,16,942,624,529,74,0,6,0.004399585921325052,0.004140786749482402,0.16149068322981366,0.13690476190476192,0.0,0.020703933747412008,3
3865.0,12451,13390,17,16,939,624,529,74,0,6,0.004398447606727037,0.004139715394566624,0.1614489003880983,0.136869340232859,0.0,0.02069857697283312,3
3866.0,12454,13390,17,16,936,624,529,74,0,6,0.004397309881013968,0.004138644593895499,0.16140713916192448,0.13683393688566994,0.0,0.020693222969477496,3
3867.0,12457,13390,17,16,933,624,530,74,0,6,0.004396172743728989,0.004137574347039048,0.1613653995345229,0.13705715024566847,0.0,0.02068787173519524,3
3868.0,12460,13393,17,16,933,624,530,74,0,6,0.0043950361944157185,0.004136504653567736,0.16132368148914167,0.13702171664943122,0.0,0.020682523267838676,3
3869.0,12463,13393,17,16,930,624,531,74,0,6,0.004393900232618248,0.004135435513052468,0.16128198500904625,0.1372447660894288,0.0,0.020677177565262342,3
3870.0,12466,13396,17,16,930,624,531,74,0,6,0.004392764857881137,0.004134366925064599,0.16124031007751938,0.1372093023255814,0.0,0.020671834625323,3
3871.0,12469,13396,17,16,927,624,532,74,0,6,0.004391630069749419,0.0041332988891759235,0.161198656677861,0.13743218806509946,0.0,0.02066649444587962,3
3872.0,12472,13399,17,16,927,624,533,74,0,6,0.004390495867768595,0.004132231404958678,0.16115702479338842,0.13765495867768596,0.0,0.02066115702479339,3
3873.0,12475,13402,17,16,927,624,533,74,0,6,0.004389362251484637,0.004131164471985541,0.1611154144074361,0.13761941647301834,0.0,0.020655822359927703,3
3874.0,12478,13402,17,16,924,624,533,74,0,6,0.0043882292204439855,0.004130098089829634,0.1610738255033557,0.13758389261744966,0.0,0.020650490449148167,3
3875.0,12481,13402,17,16,921,624,534,74,0,6,0.004387096774193549,0.004129032258064516,0.16103225806451613,0.13780645161290322,0.0,0.02064516129032258,3
3876.0,12484,13405,17,16,921,624,534,74,0,6,0.0043859649122807015,0.0041279669762641896,0.1609907120743034,0.13777089783281735,0.0,0.02063983488132095,3
3877.0,12487,13405,17,16,918,624,534,74,0,6,0.004384833634253288,0.0041269022440030955,0.16094918751612072,0.1377353623936033,0.0,0.020634511220015476,3
3878.0,12490,13405,17,16,915,624,534,74,0,6,0.004383702939659618,0.0041258380608561115,0.16090768437338834,0.1376998452810727,0.0,0.020629190304280558,3
3879.0,12493,13405,17,16,912,624,534,74,0,6,0.004382572828048466,0.0041247744263985565,0.1608662026295437,0.13766434648105183,0.0,0.020623872131992783,3
3880.0,12496,13405,17,16,909,624,534,74,0,6,0.004381443298969072,0.004123711340206186,0.16082474226804125,0.13762886597938145,0.0,0.020618556701030927,3
3881.0,12499,13405,17,16,906,624,534,74,0,6,0.004380314351971141,0.004122648801855192,0.1607833032723525,0.13759340376191703,0.0,0.02061324400927596,3
3882.0,12502,13405,17,16,903,625,534,74,0,6,0.004379185986604843,0.004121586810922205,0.16099948480164863,0.1375579598145286,0.0,0.020607934054611025,3
3883.0,12505,13413,17,16,908,625,535,74,0,6,0.004378058202420809,0.004120525366984291,0.16095802214782384,0.1377800669585372,0.0,0.020602626834921454,3
3884.0,12508,13416,17,16,908,625,536,74,0,6,0.004376930998970134,0.004119464469618949,0.1609165808444902,0.1380020597322348,0.0,0.02059732234809475,3
3885.0,12511,13419,17,16,908,625,537,74,0,6,0.004375804375804376,0.004118404118404118,0.16087516087516088,0.13822393822393822,0.0,0.02059202059202059,3
3886.0,12514,13422,17,16,908,625,537,74,0,6,0.004374678332475553,0.004117344312918168,0.16083376222336593,0.138188368502316,0.0,0.020586721564590838,3
3887.0,12517,13422,17,16,905,625,538,74,0,6,0.004373552868536146,0.004116285052739903,0.16079238487265243,0.13841008489837922,0.0,0.02058142526369951,3
3888.0,12520,13425,17,16,905,625,538,74,0,6,0.004372427983539095,0.00411522633744856,0.16075102880658437,0.1383744855967078,0.0,0.0205761316872428,3
3889.0,12523,13425,17,16,902,626,538,74,0,6,0.004371303677037799,0.004114168166623811,0.16096682951915658,0.13833890460272563,0.0,0.020570840833119053,3
3890.0,12526,13433,17,16,907,626,538,74,0,6,0.004370179948586119,0.004113110539845758,0.1609254498714653,0.13830334190231364,0.0,0.02056555269922879,3
3891.0,12529,13433,17,16,904,626,538,74,0,6,0.004369056797738371,0.004112053456694937,0.1608840914931894,0.13826779748136725,0.0,0.020560267283474685,3
3892.0,12532,13433,17,16,901,626,538,74,0,6,0.004367934224049332,0.0041109969167523125,0.16084275436793422,0.13823227132579652,0.0,0.020554984583761562,3
3893.0,12535,13433,17,16,898,626,538,74,0,6,0.004366812227074236,0.004109940919599281,0.16080143847932185,0.13819676342152581,0.0,0.020549704597996404,3
3894.0,12538,13433,17,16,895,626,538,75,0,6,0.004365690806368772,0.004108885464817668,0.16076014381099127,0.1381612737544941,0.0,0.020801232665639446,3
3895.0,12541,13435,17,16,894,626,539,75,0,6,0.0043645699614890884,0.004107830551989731,0.1607188703465982,0.13838254172015405,0.0,0.02079589216944801,3
3896.0,12544,13438,17,16,894,626,539,75,0,6,0.004363449691991786,0.004106776180698152,0.1606776180698152,0.138347022587269,0.0,0.020790554414784394,3
3897.0,12547,13438,17,16,891,626,539,75,0,6,0.0043623299974339235,0.004105722350526046,0.16063638696433152,0.13831152168334615,0.0,0.020785219399538105,3
3898.0,12550,13438,17,16,888,626,539,75,0,6,0.004361210877373012,0.004104669061056952,0.16059517701385326,0.1382760389943561,0.0,0.02077988712160082,3
3899.0,12553,13438,17,16,885,626,539,75,0,6,0.0043600923313670175,0.004103616311874839,0.1605539882021031,0.13824057450628366,0.0,0.020774557578866377,3
3900.0,12556,13438,17,16,882,627,539,75,0,6,0.004358974358974359,0.0041025641025641026,0.16076923076923078,0.1382051282051282,0.0,0.02076923076923077,3
3901.0,12559,13446,17,16,887,627,539,75,0,6,0.004357856959753909,0.004101512432709562,0.16072801845680595,0.13816970007690335,0.0,0.020763906690592155,3
3902.0,12562,13446,17,16,884,627,539,75,0,6,0.004356740133264992,0.004100461301896463,0.16068682726806766,0.13813429010763711,0.0,0.020758585340850847,3
3903.0,12565,13446,17,16,881,627,539,75,0,6,0.004355623879067384,0.004099410709710479,0.1606456571867794,0.13809889828337177,0.0,0.0207532667179093,3
3904.0,12568,13446,17,16,878,627,539,75,0,6,0.004354508196721311,0.004098360655737705,0.1606045081967213,0.13806352459016394,0.0,0.02074795081967213,3
3905.0,12571,13446,17,16,875,627,540,75,0,6,0.004353393085787452,0.00409731113956466,0.16056338028169015,0.1382842509603073,0.0,0.020742637644046096,3
3906.0,12574,13449,17,16,875,627,540,75,0,6,0.004352278545826933,0.00409626216077829,0.16052227342549924,0.1382488479262673,0.0,0.020737327188940093,3
3907.0,12577,13449,17,16,872,627,540,75,0,6,0.0043511645764013306,0.004095213718965958,0.1604811876119785,0.1382134630151011,0.0,0.020732019452265164,3
3908.0,12580,13449,17,16,869,628,540,75,0,6,0.004350051177072671,0.0040941658137154556,0.16069600818833163,0.13817809621289662,0.0,0.020726714431934492,3
3909.0,12583,13457,17,16,874,628,540,75,0,6,0.004348938347403428,0.004093118444614991,0.1606548989511384,0.13814274750575595,0.0,0.02072141212586339,3
3910.0,12586,13457,17,16,871,628,540,75,0,6,0.004347826086956522,0.004092071611253197,0.16061381074168798,0.13810741687979539,0.0,0.02071611253196931,3
3911.0,12589,13457,17,16,868,629,540,75,0,6,0.004346714395295321,0.004091025313219126,0.16082843262592686,0.1380721043211455,0.0,0.020710815648171822,3
3912.0,12592,13465,17,16,873,629,540,75,0,6,0.0043456032719836404,0.00408997955010225,0.1607873210633947,0.13803680981595093,0.0,0.020705521472392636,3
3913.0,12595,13465,17,16,870,629,540,75,0,6,0.00434449271658574,0.004088934321492461,0.16074623051367237,0.13800153335037055,0.0,0.020700230002555584,3
3914.0,12598,13465,17,16,867,629,540,75,0,6,0.004343382728666326,0.004087889626980072,0.16070516096065407,0.13796627491057742,0.0,0.020694941236586613,3
3915.0,12601,13465,17,16,864,629,540,75,0,6,0.004342273307790549,0.004086845466155811,0.16066411238825032,0.13793103448275862,0.0,0.020689655172413793,3
3916.0,12604,13465,17,16,861,629,540,75,0,6,0.004341164453524004,0.0040858018386108275,0.16062308478038814,0.13789581205311544,0.0,0.020684371807967315,3
3917.0,12607,13465,17,16,858,629,540,75,0,6,0.004340056165432729,0.0040847587439366865,0.16058207812101097,0.13786060760786317,0.0,0.020679091141179475,3
3918.0,12610,13465,17,16,855,629,540,75,0,6,0.004338948443083206,0.00408371618172537,0.1605410923940786,0.13782542113323124,0.0,0.020673813169984685,3
3919.0,12613,13465,17,16,852,629,540,75,0,6,0.004337841286042358,0.004082674151569278,0.16050012758356724,0.13779025261546313,0.0,0.02066853789231947,3
3920.0,12616,13465,17,16,849,629,540,75,0,6,0.004336734693877551,0.004081632653061225,0.1604591836734694,0.1377551020408163,0.0,0.02066326530612245,3
3921.0,12619,13465,17,16,846,629,541,75,0,6,0.004335628666156593,0.00408059168579444,0.16041826064779394,0.1379750063759245,0.0,0.020657995409334353,3
